"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1970778607858622621","Wed Sep 24 09:13:30 +0000 2025","0","Menteri Keuangan baru Purbaya Yudhi Sadewa mengemukakan rencana strategis untuk mengurangi ketergantungan pemerintah terhadap utang dalam membiayai pembangunan. https://t.co/oCodszD0Gw @AidilAKBAR","1970778607858622621","","","in","","0","0","0","https://x.com/undefined/status/1970778607858622621","1731964323566845952",
"1970419782739698009","Wed Sep 24 09:11:58 +0000 2025","0","@Tetap_Puan Semangat pak purbaya!","1970778222725099676","","Tetap_Puan","in","","0","0","0","https://x.com/undefined/status/1970778222725099676","1918548531473989632",
"1970778118404075955","Wed Sep 24 09:11:33 +0000 2025","0","Modus rokok ilegal yakni rokok tanpa pita cukai rokok dengan pita cukai palsu rokok dengan pita cukai bekas dan rokok dengan pita cukai perusahaan lain. #Ekonomi #AdadiKompas https://t.co/MpPoEW5TI3","1970778118404075955","","","in","","0","0","0","https://x.com/undefined/status/1970778118404075955","155456716",
"1970775852943389103","Wed Sep 24 09:05:21 +0000 2025","1","@msaid_didu pak purbaya mau evaluasi MBG semoga aja deh soalnya d jabar udh 5000 korban leracunan br kemaren 300an orang hari ini ada lagi yg keracunan.","1970776559998140705","","msaid_didu","in","","0","0","0","https://x.com/undefined/status/1970776559998140705","1117387241473445888",
"1970776366527205598","Wed Sep 24 09:04:35 +0000 2025","2","Modus rokok ilegal yakni rokok tanpa pita cukai rokok dengan pita cukai palsu rokok dengan pita cukai bekas dan rokok dengan pita cukai perusahaan lain. #Ekonomi #AdadiKompas https://t.co/3Mw4qqbEa0","1970776366527205598","","","in","","0","0","0","https://x.com/undefined/status/1970776366527205598","255866913",
"1970775566145016099","Wed Sep 24 09:01:24 +0000 2025","1","Modus rokok ilegal yakni rokok tanpa pita cukai rokok dengan pita cukai palsu rokok dengan pita cukai bekas dan rokok dengan pita cukai perusahaan lain. #Ekonomi #AdadiKompas https://t.co/fCq6rv8F6a","1970775566145016099","","","in","","0","0","0","https://x.com/undefined/status/1970775566145016099","771030588",
"1970419782739698009","Wed Sep 24 08:58:54 +0000 2025","0","@Tetap_Puan Aaa ada pa purbaya","1970774934235562351","","Tetap_Puan","in","","0","0","0","https://x.com/undefined/status/1970774934235562351","1967790567485829120",
"1970772879957786964","Wed Sep 24 08:50:44 +0000 2025","0","KPK Siap Bantu Purbaya Kejar 200 Pengemplang Pajak Kelas Kakap Baca Selengkapnya Di sini: https://t.co/zLElmDct2w","1970772879957786964","","","in","","0","0","0","https://x.com/undefined/status/1970772879957786964","154102750",
"1970770816444117483","Wed Sep 24 08:42:32 +0000 2025","1","Menteri Keuangan Purbaya Yudi Sadewa tidak setuju melakukan Tax Amnesty atau Pengampunan Pajak... https://t.co/UfxT8qEdjC","1970770816444117483","https://pbs.twimg.com/amplify_video_thumb/1970770695358697472/img/v9xjxlIwiGPipv7u.jpg","","in","","0","0","0","https://x.com/undefined/status/1970770816444117483","797761417894051840",
"1970770139089154052","Wed Sep 24 08:39:50 +0000 2025","0","* Dalam seminggu saya paksa bayar! * Menteri Keuangan Purbaya Yudhi Sadewa menantang 200 pengemplang pajak besar dengan tunggakan Rp50 60 triliun. Nada bicaranya tak ubahnya koboi yang siap menarik pelatuk di tengah jalanan tandus keadilan fiskal.l https://t.co/e721r9PfmK","1970770139089154052","https://pbs.twimg.com/media/G1mU_ymaoAAs_-R.jpg","","in","","0","4","0","https://x.com/undefined/status/1970770139089154052","1142137706840875008",
"1970770046084620556","Wed Sep 24 08:39:28 +0000 2025","23","Menteri Keuangan RI Purbaya Yudhi Sadewa mengusung konsep pembangunan ekonomi Sumitronomics. Hal itu dikatakan dalam pidatonya di Rapat Paripurna DPR RI ke-5 di Jakarta Selasa (23/9). Purbaya menjelaskan bahwa Sumitronomics berfokus pada tiga pilar utama. Tiga pilar tersebut https://t.co/QrOQgOoITC","1970770046084620556","https://pbs.twimg.com/amplify_video_thumb/1970769645331456000/img/mmNoAMCVPnVxdO2c.jpg","","in","","0","7","9","https://x.com/undefined/status/1970770046084620556","121640063",
"1970769018811490470","Wed Sep 24 08:35:23 +0000 2025","0","Meski demikian Purbaya mengakui pergeseran mekanisme tersebut bisa memicu tantangan bagi pemerintah daerah (Pemda) dalam melaksanakan program pembangunan. https://t.co/qdGzzycY58","1970769018811490470","","","in","","0","0","0","https://x.com/undefined/status/1970769018811490470","350668803",
"1970419782739698009","Wed Sep 24 08:30:33 +0000 2025","0","@Tetap_Puan pak purbaya keren bangett","1970767801829953737","","Tetap_Puan","in","","0","0","0","https://x.com/undefined/status/1970767801829953737","1920674406403371009",
"1970766449993269743","Wed Sep 24 08:25:11 +0000 2025","1","Menteri Keuangan Purbaya Yudhi Sadewa saat menyampaikan tanggapan pemerintah atas pengesahan UU APBN 2026 di Gedung Parlemen Jakarta Selasa (23/9/2025)... https://t.co/3KHCmUDHGi","1970766449993269743","https://pbs.twimg.com/amplify_video_thumb/1970761891074162689/img/mRmAt8M3qDZEHDhN.jpg","","in","","0","0","0","https://x.com/undefined/status/1970766449993269743","797761417894051840",
"1970766339024527517","Wed Sep 24 08:24:44 +0000 2025","2","Menkeu Purbaya Yudhi Sadewa memaparkan rancangan APBN 2026 dalam Rapat Paripurna DPR Selasa (23/9). Tahun depan pemerintah menyiapkan 8 agenda prioritas sebagai arah kebijakan anggaran. Simak rincian anggaran APBN 2026 di sini! &gt;&gt; https://t.co/gn3fhl7Qnp https://t.co/cnMcVJE8C0","1970766339024527517","https://pbs.twimg.com/media/G1mRBeLaoAEso9V.jpg","","in","","1","1","0","https://x.com/undefined/status/1970766339024527517","69183155",
"1970764361720570304","Wed Sep 24 08:16:53 +0000 2025","1","Menteri Keuangan Purbaya Yudhi Sadewa berencana menarik uang dolar milik Warga Negara Indonesia (WNI) yang disimpan di luar negeri agar di simpan di Tanah Air. Pemerintah akan segera menyiapkan skema insentif untuk menarik dana dolar itu dengan berbasis mekanisme pasar https://t.co/2fjCsQMEEH","1970764361720570304","https://pbs.twimg.com/media/G1mPusnaoAUDxDf.jpg","","in","","0","0","0","https://x.com/undefined/status/1970764361720570304","121640063",
"1970764158124859406","Wed Sep 24 08:16:04 +0000 2025","0","Trickle Down Effect Purbaya Mendorong perbankan Agresif Menyalurkan Kredit https://t.co/fbPyjAiXjV","1970764158124859406","","","in","","0","0","0","https://x.com/undefined/status/1970764158124859406","195626981",
"1970763865010167924","Wed Sep 24 08:14:55 +0000 2025","0","Kejar Penunggak Kakap Langkah Menkeu Purbaya Dinilai Bisa Perkuat Kepatuhan Pajak Baca selengkapnya di sini: https://t.co/0oFr3DGUJr","1970763865010167924","","","in","","0","0","0","https://x.com/undefined/status/1970763865010167924","238091066",
"1970763654237954505","Wed Sep 24 08:14:04 +0000 2025","0","Kabar Terbaru Tarif Cukai Rokok Akan Berubah Usai Sri Mulyani Diganti Penjelasan Menkeu Purbaya https://t.co/97JjhDKjfs via @tribunmedan","1970763654237954505","","","in","","0","0","0","https://x.com/undefined/status/1970763654237954505","142305302",
"1970762779742105720","Wed Sep 24 08:10:36 +0000 2025","0","Diisukan Orangnya Luhut Video Menkeu Purbaya Mengaku Orangnya Hatta Rajasa Kembali Mencuat https://t.co/6r7GeVb1oE","1970762779742105720","","","in","","0","0","0","https://x.com/undefined/status/1970762779742105720","89877164",
"1970761155808534927","Wed Sep 24 08:04:09 +0000 2025","106","Akankah Menkeu Purbaya mencapai janjinya PE 6%? Ini rumusnya.. https://t.co/D0M5dRdNBs","1970761155808534927","https://pbs.twimg.com/amplify_video_thumb/1970760146428272640/img/7kji3eRjsbJDuNOl.jpg","","in","","0","7","31","https://x.com/undefined/status/1970761155808534927","1068371293290946561",
"1970761006537486370","Wed Sep 24 08:03:33 +0000 2025","0","Purbaya merombak postur Anggaran Pendapatan Belanja Negara (APBN) 2026 mulai dari pendapatan negara belanja negara belanja pusat transfer daerah. https://t.co/BWp86c9dtm","1970761006537486370","","","in","","0","0","0","https://x.com/undefined/status/1970761006537486370","1666303982007111680",
"1970759563323547976","Wed Sep 24 07:57:49 +0000 2025","41","PURBAYA MENYINDIR DIRUT BANK BUMN TERKAIT PENYERAPAN DANA LIKUIDASI 200T Mereka sebenarnya pintar tapi MALAS dpt tempat aman gak ngapa2in spread cukup untung gede weekend main golf! https://t.co/aVhwFAic8P","1970759563323547976","https://pbs.twimg.com/ext_tw_video_thumb/1970759499683373059/pu/img/Rrz0x57L5WbfXqkI.jpg","","in","","2","4","23","https://x.com/undefined/status/1970759563323547976","1357226411832954880",
"1970758699892322551","Wed Sep 24 07:54:23 +0000 2025","0","MenKeu Purbaya Yudhi Sadewa angkat bicara soal kenaikan gaji ASN dan pejabat negara yang tercantum dalam Perpres Nomor 79 Tahun 2025. https://t.co/gAqtTkdzoY","1970758699892322551","","","in","","0","0","0","https://x.com/undefined/status/1970758699892322551","1404018642",
"1970758485446185351","Wed Sep 24 07:53:38 +0000 2025","0"," Baca selengkapnya di sini: https://t.co/Vs6cCjNSut #APBN2026 #PurbayaYudhiSadewa #GoodGovernance","1970758509550874649","","InvestorID","in","","0","0","0","https://x.com/undefined/status/1970758509550874649","238091066",
"1970758485446185351","Wed Sep 24 07:53:37 +0000 2025","0","Sikap Purbaya yang terbuka minta pengawasan DPR ini menunjukkan good governance dan transparansi dalam mengelola keuangan negara. Semoga konsisten terus! ","1970758505159385261","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1970758505159385261","238091066",
"1970758485446185351","Wed Sep 24 07:53:35 +0000 2025","0"," Bapak (Said) enggak usah takut saya komit. Kan yang punya uang saya harusnya dia oke kata Purbaya sambil ketawa. Ini menunjukkan pemerintah punya ruang anggaran yang cukup lebar.","1970758498570182661","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1970758498570182661","238091066",
"1970758485446185351","Wed Sep 24 07:53:34 +0000 2025","0","Yang lucu Purbaya malah nyinyir ke Ketua Banggar Said Abdullah yang cuma minta 2 liter minyak goreng. Padahal awalnya Said usul 5 liter tapi takut jadi turun ke 2 liter.","1970758495114011097","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1970758495114011097","238091066",
"1970758485446185351","Wed Sep 24 07:53:34 +0000 2025","0","Purbaya apresiasi usulan Banggar DPR soal bantuan minyak goreng 2 liter yang akan disalurkan bareng beras 10 kg ke 18 3 juta keluarga pada Oktober-November 2025. Ini bagian dari 17 paket ekonomi pemerintah.","1970758492895273126","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1970758492895273126","238091066",
"1970758485446185351","Wed Sep 24 07:53:33 +0000 2025","0","Dengan santai Purbaya bilang: Saya terima kasih atas dukungannya sehingga saya gak terlalu koboi banget. Artinya kontrol dari DPR mencegah pemerintah bertindak sewenang-wenang pakai uang negara.","1970758490357669945","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1970758490357669945","238091066",
"1970758485446185351","Wed Sep 24 07:53:33 +0000 2025","0","Momen langka nih! Menkeu Purbaya secara terbuka minta DPR untuk mengawal pelaksanaan APBN 2026. Dia bilang pengawasan DPR penting biar penggunaan anggaran tepat sasaran dan fiskal tetap sehat.","1970758488201797882","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1970758488201797882","238091066",
"1970758485446185351","Wed Sep 24 07:53:32 +0000 2025","0","Biar Gak Keblablasan Purbaya Minta DPR Awasi APBN 2026 https://t.co/YJLEsNZuP9","1970758485446185351","https://pbs.twimg.com/media/G1mJ2eVboAAedrj.jpg","","in","","0","1","0","https://x.com/undefined/status/1970758485446185351","238091066",
"1970757910092488924","Wed Sep 24 07:51:15 +0000 2025","0","Respons Menteri Keuangan Purbaya Kenaikan Gaji PNS Cek Besaran Gaji PNS dan PPPK Saat Ini https://t.co/qPOt6zj521 via @tribunmedan","1970757910092488924","","","in","","0","0","0","https://x.com/undefined/status/1970757910092488924","142305302",
"1970757595079024758","Wed Sep 24 07:50:00 +0000 2025","0","Minta DPR Bantu Awasi APBN 2026 Menkeu Purbaya Sindir Bilang Jangan Seperti Kemarin: Ekonomi Mau Runtuh Baru Kita Tahu . Baca Selengkapnya di https://t.co/AY2A75x7LS . https://t.co/pYVuBqoyL1 (ri) #Purbaya #Menkeu #DPR #EKONOMİ","1970757595079024758","","","in","","0","0","0","https://x.com/undefined/status/1970757595079024758","1498468598876372994",
"1970756588530200579","Wed Sep 24 07:46:00 +0000 2025","0","Dapatkan bonus Rp. 10.000 saldo pas download apk Shopeepay. Caranya: Upgrade ke shopeepay plus log in dengan shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh bonus prabowi trump megawati purbaya jokowi gibran heeseung https://t.co/RDWxz4yQz4","1970756588530200579","","","in","","0","0","0","https://x.com/undefined/status/1970756588530200579","1931239562648653824",
"1970756503595356298","Wed Sep 24 07:45:39 +0000 2025","0","Pelaku industri dan petani tembakau menunggu kebijakan cukai hasil tembakau atau CHT dari pemerintah. Sebelumnya tarif cukai hasil tembakau yang terlampau tinggi menjadi sorotan Menteri Keuangan Purbaya Yudhi Sadewa. Beban tersebut dinilai tidak hanya membebani industri https://t.co/T8VSkggJFQ","1970756503595356298","https://pbs.twimg.com/media/G1mIlRzaoAAL9Fx.jpg","","in","","0","0","0","https://x.com/undefined/status/1970756503595356298","121640063",
"1970756417721377278","Wed Sep 24 07:45:20 +0000 2025","0","Menkeu Purbaya bilang APBN 2026 adalah anggaran pertama yang disusun langsung oleh pemerintahan Prabowo. Fokusnya jelas: wujudkan kedaulatan pangan energi dan ekonomi hijau menuju Indonesia yang tangguh dan mandiri.","1970756422872051982","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1970756422872051982","238091066",
"1970753535957704906","Wed Sep 24 07:41:50 +0000 2025","0","@Aceh Repvblik ini bahkan lebih parah dari Firaun.... Kata Purbaya Firaun lo jadi gak valid....","1970755539207651791","","Aceh","in","","0","1","0","https://x.com/undefined/status/1970755539207651791","531477540",
"1970752562191323511","Wed Sep 24 07:30:00 +0000 2025","0","Viral Istri Menkeu Purbaya Ternyata Mantan Model Terkenal Ida Yulidina Namanya! https://t.co/ND0ycDwgHC","1970752562191323511","","","in","","0","0","0","https://x.com/undefined/status/1970752562191323511","132078023",
"1970750296931680640","Wed Sep 24 07:21:00 +0000 2025","1","Dapatkan bonus 10.000 saldo pas download apk Shopeepay Caranya: Upgrade ke spay plus log in dg shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh zonauang alwin jabarti kiemas purbaya gibran tom lembong prabowo tasya farasya https://t.co/jrJWpyIRFp https://t.co/4ynJKNCinK","1970750296931680640","https://pbs.twimg.com/media/G1mAeHtaoAMeB_P.jpg","","in","","0","0","0","https://x.com/undefined/status/1970750296931680640","1884735513976004608",
"1970734604433924258","Wed Sep 24 06:18:38 +0000 2025","0","Purbaya Tak Ingin Industri Rokok RI Mati China Malah Hidup https://t.co/itvFKPOzzI","1970734604433924258","","","in","","0","0","0","https://x.com/undefined/status/1970734604433924258","847372542830444544",
"1970734490491461676","Wed Sep 24 06:18:11 +0000 2025","0","Menteri Purbaya; https://t.co/TYx61Pho2H","1970734490491461676","","","in","","0","0","0","https://x.com/undefined/status/1970734490491461676","1795572176453799937",
"1970734131941384412","Wed Sep 24 06:16:46 +0000 2025","0","Menkeu Purbaya memberikan challenge atau tantangan kepada Ketua Banggar DPR RI Said Abdullah yang meminta tambahan 2 liter minyak. Purbaya pun menjawabnya bahwa pemerintah bisa memberikan 5 liter. #purbaya #menkeu #menterikeuangan #ketuabanggar #DPRRI #saidabdullah #minyak https://t.co/lPIltlWavf","1970734131941384412","https://pbs.twimg.com/amplify_video_thumb/1970687888145911808/img/q8S84GuVA7vtuCN0.jpg","","in","","0","0","0","https://x.com/undefined/status/1970734131941384412","1698580133068865536",
"1970732813755548078","Wed Sep 24 06:11:31 +0000 2025","3","Pede Menkeu Purbaya Bisa Jinakan Utang Indonesia https://t.co/OOnpRoRPuU","1970732813755548078","","","in","","0","0","0","https://x.com/undefined/status/1970732813755548078","47596019",
"1970732718016339979","Wed Sep 24 06:11:09 +0000 2025","0","Sosok garp didunia nyata wkwkkw semoga terus memberikan gebrakan yg nyata ya lord purbaya","1970732718016339979","","","in","","0","0","0","https://x.com/undefined/status/1970732718016339979","1177937497701011458",
"1970732461001970070","Wed Sep 24 06:10:09 +0000 2025","0","Situasi tersebut mendorong Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa untuk mengambil langkah tegas. Ia berjanji akan melakukan perbaikan menyeluruh dalam waktu satu bulan ke depan. #Coretax #DJP #Menkeu #PurbayaYudhiSadewa #ErrorCoretax","1970732469692571973","","_aboutmalangcom","in","","0","0","0","https://x.com/undefined/status/1970732469692571973","1898250939590754304",
"1970732268667969598","Wed Sep 24 06:09:21 +0000 2025","2","kombinasi pak misbakhun dan pak purbaya ini sepertinya menarik juga. jadi metode spending untuk penguatan ekonomi dari sisi perputaran uang yg beredar https://t.co/fvYKbgNbaY","1970732268667969598","https://pbs.twimg.com/media/G1lyjdtaEAEIUho.jpg","","in","","0","0","2","https://x.com/undefined/status/1970732268667969598","1446827670625476613",
"1970729992960254411","Wed Sep 24 06:00:19 +0000 2025","0","&amp;lsquo;Sumitronomics&amp;rsquo; di Era Prabowo: Gaya Koboi Menkeu Purbaya Uji Nyali Pasar Demi Target 8 Persen https://t.co/zQg5rxhmg0","1970729992960254411","","","in","","0","0","0","https://x.com/undefined/status/1970729992960254411","1811338187975143424",
"1970729919316476277","Wed Sep 24 06:00:01 +0000 2025","1","Menteri Keuangan Purbaya Yudhi Sadewa berkomitmen untuk tidak menambah utang terlalu besar.⁣ ⁣ &gt;&gt; https://t.co/zNlAApJZlo #Purbaya #PurbayaYudhiSadewa #Kemenkeu #Menkeu #Utang #Ekonomi #APBN #Belanja https://t.co/yDgCVxcmIe","1970729919316476277","https://pbs.twimg.com/media/G1jDpBraoAEZxGJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1970729919316476277","135795460",
"1970726448030990689","Wed Sep 24 05:46:14 +0000 2025","3","Pengusaha Respons Purbaya Enggan Ada Tax Amnesty Lagi https://t.co/3r2fBmFaKa","1970726448030990689","","","in","","0","0","0","https://x.com/undefined/status/1970726448030990689","17128975",
"1970726257814806585","Wed Sep 24 05:45:28 +0000 2025","0","Kebijakan Menkeu Purbaya yang Dapat Respon Positif https://t.co/RbbwrgZZEl","1970726257814806585","","","in","","0","0","0","https://x.com/undefined/status/1970726257814806585","89877164",
"1970725925924020686","Wed Sep 24 05:44:09 +0000 2025","0","udeh kek pak purbaya lu","1970725925924020686","","","in","","0","1","0","https://x.com/undefined/status/1970725925924020686","66346717",
"1970723785322942524","Wed Sep 24 05:35:39 +0000 2025","0","Menkeu Purbaya akan Tambah Paket Bansos 2 Liter Minyak Goreng DPR Buka Suara https://t.co/NpGaqykMkG","1970723785322942524","","","in","","0","0","0","https://x.com/undefined/status/1970723785322942524","89877164",
"1970722685148946826","Wed Sep 24 05:31:17 +0000 2025","0","Anggito Abimanyu Pimpin LPS Purbaya Ambil Alih Tugas Wamenkeu https://t.co/YuybDvhcaz","1970722685148946826","","","in","","0","0","0","https://x.com/undefined/status/1970722685148946826","261160000",
"1970720098022498818","Wed Sep 24 05:21:00 +0000 2025","1","Dapatkan bonus 10.000 saldo pas download apk Shopeepay Caranya: Upgrade ke spay plus log in dg shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh zonauang alwin jabarti kiemas megawati prabowo jokowi purbaya trump gibran https://t.co/jrJWpyIRFp","1970720098022498818","","","in","","0","0","0","https://x.com/undefined/status/1970720098022498818","1884735513976004608",
"1970719879910359180","Wed Sep 24 05:20:08 +0000 2025","0","Profil Anggito Abimanyu Ketua Dewan Komisioner LPS Pengganti Purbaya Yudhi Sadewa https://t.co/Z8UOdJwzbi","1970719879910359180","","","in","","0","0","0","https://x.com/undefined/status/1970719879910359180","261160000",
"1970719774754975961","Wed Sep 24 05:19:43 +0000 2025","55","purbaya yapping wong funding dan micro ngising belink","1970719774754975961","","","in","","0","0","7","https://x.com/undefined/status/1970719774754975961","1844618478797586436",
"1970719613899202894","Wed Sep 24 05:19:04 +0000 2025","0","Purbaya jadi pindahin ga sih?","1970719613899202894","","","in","","1","0","0","https://x.com/undefined/status/1970719613899202894","1385780190366687236",
"1970686306431967742","Wed Sep 24 05:16:14 +0000 2025","7","@Tan_Mar3M blm ada Purbaya Efek mmg dollar lagi jatuh coba Rp lawan Euro makin ambes Rp kini eur 1 = Rp 19 676 akhir Srimulyani eur 1 = Rp 18.500","1970718898023514493","","Tan_Mar3M","in","","0","1","0","https://x.com/undefined/status/1970718898023514493","987590093346091008",
"1970717233757462720","Wed Sep 24 05:09:39 +0000 2025","0","Purbaya juga menjelaskan akan membuka pengaduan terkait pemaksaan tagihan pajak. Hal ini dilakukan untuk mengantisipasi adanya pegawai pajak yang melakukan pemerasan. #VoxIndonesia #Viral #Trending","1970717244482298228","","voxindonesia_id","in","","0","0","0","https://x.com/undefined/status/1970717244482298228","1429497035510583298",
"1970717233757462720","Wed Sep 24 05:09:39 +0000 2025","0","Untuk tahun 2026 Purbaya menyebut akan menyisir ulang penunggak pajak. Ia mengungkapkan perolehan tunggakan pajak di tahun depan diperkirakan lebih besar meski tidak merinci dari sektor mana.","1970717241131049093","","voxindonesia_id","in","","0","1","0","https://x.com/undefined/status/1970717241131049093","1429497035510583298",
"1970717233757462720","Wed Sep 24 05:09:38 +0000 2025","0","Menteri Keuangan Purbaya Yudhi Sadewa berencana mengejar 200 penunggak pajak besar. Ia menegaskan bahwa penunggak pajak akan dipaksa membayar dalam jangka waktu seminggu untuk memastikan Rp60 triliun masuk di tahun 2025.","1970717237918212553","","voxindonesia_id","in","","0","1","0","https://x.com/undefined/status/1970717237918212553","1429497035510583298",
"1970717233757462720","Wed Sep 24 05:09:37 +0000 2025","1","MENKEU PURBAYA KEJAR 200 PENUNGGAK PAJAK BESAR DIPAKSA BAYAR DALAM SEMINGGU https://t.co/D0AinZWuxv","1970717233757462720","https://pbs.twimg.com/media/G1lk4EIaoAALvea.jpg","","in","","0","1","0","https://x.com/undefined/status/1970717233757462720","1429497035510583298",
"1970716323060863391","Wed Sep 24 05:06:00 +0000 2025","0","Dapatkan bonus Rp. 10.000 saldo pas download apk Shopeepay. Caranya: Upgrade ke shopeepay plus log in dengan shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh bonus prabowo gibran jokowi purbaya dita karang sehun https://t.co/RDWxz4yQz4","1970716323060863391","","","in","","0","0","0","https://x.com/undefined/status/1970716323060863391","1931239562648653824",
"1970715310136402158","Wed Sep 24 05:01:58 +0000 2025","1046","Mau Purbaya ngomong apa kek Mau Amran ngomong apa kek Mau Zulhas ngomong apa kek Mau Prabowo pidato apa kek Nih suara rakyat kecil di bawah: BERAS MAKIN MAHAL! Turunin harganya!! Gampang kok ngukur kelen kerja bener apa enggak. Setuju ora Lur?","1970715310136402158","","","in","","11","88","359","https://x.com/undefined/status/1970715310136402158","1334070788060631040",
"1970715300812497366","Wed Sep 24 05:01:56 +0000 2025","0","Aliansi Ekonom puji 3 langkah Menkeu Purbaya. Menurut kamu mana yang paling berdampak: TKD pajak Rp60T atau review gaji pejabat? Baca terus https://t.co/dugVKIaua2 dan dapatkan berita ekonomi terkini dari program Investor Daily di Beritasatu TV. https://t.co/4njoyFD6gS","1970715300812497366","https://pbs.twimg.com/media/G1ljHoMaoAEwgM6.jpg","","in","","0","1","0","https://x.com/undefined/status/1970715300812497366","238091066",
"1970714818806993264","Wed Sep 24 05:00:01 +0000 2025","0","[BERITA PAJAK] Menkeu Purbaya tidak setuju rencana diadakannya program tax amnesty kembali. Simak beritanya pada artikel di bawah ini: https://t.co/UENEqQX5Kj #MIB #PengampunanPajak #TaxAmnesty #Prolegnas2025 #InfoPajak https://t.co/BkgrJOdNiW","1970714818806993264","https://pbs.twimg.com/media/G1lSdEoaoAAjT7b.jpg","","in","","0","0","0","https://x.com/undefined/status/1970714818806993264","1465274533569462274",
"1970483206991548730","Wed Sep 24 04:59:57 +0000 2025","0","@_zhyme Hajar Chinese brengsek ini... Gang-nya no 1 Di lists Yang saya post dengan Purbaya. Kalau sepupu saya kena tangkap saja! Mau staff ahli PUPR atau apapun tangkap saja! Tangkap semua sepupu saya GA masalah! ","1970714801539317991","","_zhyme","in","","0","0","0","https://x.com/undefined/status/1970714801539317991","1837970900001648640",
"1970712636255080656","Wed Sep 24 04:51:21 +0000 2025","0","Menteri Keuangan Purbaya Yudhi Sadewa menegaskan penolakan terhadap wacana Tax Amnesty jilid III. Menurutnya pengampunan pajak yang dilakukan berulang justru memberi sinyal buruk seolah pelanggaran pajak bisa selalu dimaafkan di kemudian hari. #PerekonomianMaju https://t.co/IVKiEQlvUV","1970712636255080656","https://pbs.twimg.com/media/G1lgscTasAAWht1.jpg","","in","","0","0","0","https://x.com/undefined/status/1970712636255080656","1196586629864935425",
"1895620340459716651","Wed Sep 24 04:51:06 +0000 2025","0","@JonatanOswari Menakar Jurus Purbaya Kejar Pertumbuhan Ekonomi Tanpa Utang https://t.co/e3D0HJ0hmV utanK itu Kewajiban: tanpa utanK tanpa Kewajiban: Nice:","1970712572770033767","","JonatanOswari","in","","0","0","0","https://x.com/undefined/status/1970712572770033767","1695285482861834240",
"1970712548375957848","Wed Sep 24 04:51:00 +0000 2025","1","Bonus 10.000 saldo kalo install apk Shopeepay Caranya : Upgrade ke Spay plus login dg akun shopee &amp; masukkan kode referral FF6JWV5WP diskon promo info freelance job receh zonauang prabowo gibran purbaya jokowi AAA 2025 dada paha pagiii rabu dita karang https://t.co/jrJWpyIRFp https://t.co/ANWd33Fyom","1970712548375957848","https://pbs.twimg.com/media/G1lMmQKaYAAGdzQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1970712548375957848","1884735513976004608",
"1970710689154244974","Wed Sep 24 04:43:36 +0000 2025","0","Menkeu Purbaya Memastikan Anggito Mundur Sebagai Wamenkeu Setelah Terpilih Sebagai KETUM LPS https://t.co/4bhixjmQFN #lps #menkeu #anggitoabimanyu #trijayafm","1970710689154244974","","","in","","0","0","0","https://x.com/undefined/status/1970710689154244974","88593647",
"1970710398656745731","Wed Sep 24 04:42:27 +0000 2025","0","Tegas! Menkeu Purbaya Bakal Kejar Rokok Ilegal Sampai ke Toples Warung https://t.co/9XfnQYPBK8 #menkeu #PurbayaYudhiSadewa #rokok #trijayafm","1970710398656745731","","","in","","0","0","0","https://x.com/undefined/status/1970710398656745731","88593647",
"1970709322796802127","Wed Sep 24 04:38:11 +0000 2025","0","Cakep Pak Menkeu Purbaya Ingatkan Pegawai Pajak Jangan Ganggu Warga yang Sudah Bayar https://t.co/V1VXziViyS","1970709322796802127","","","in","","0","0","1","https://x.com/undefined/status/1970709322796802127","1904576445764296710",
"1970709168295420228","Wed Sep 24 04:37:34 +0000 2025","0","Menkeu Purbaya dan Sumitronomics: Strategi Koboi Menuju Target Pertumbuhan Ekonomi 8 Persen https://t.co/OVBIFoYw5g","1970709168295420228","","","in","","0","0","0","https://x.com/undefined/status/1970709168295420228","1640521920214110209",
"1970708967216345124","Wed Sep 24 04:36:46 +0000 2025","0","Babak Baru Coretax: DJP Akui 397 Error Menkeu Purbaya Janji Bereskan dalam 1 Bulan https://t.co/7SSq12h8zQ","1970708967216345124","","","in","","1","0","0","https://x.com/undefined/status/1970708967216345124","1640521920214110209",
